policy_id,user_id,policy_type,policy_status,issue_date,expiry_date,premium_amount,coverage_amount,Markdown Formatt
POL3351,USR1117,Car,Active,21-06-2015 00:00,05-03-2026 00:00,33188.83,530913.61,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3352,USR1117,Business,Cancelled,05-11-2023 00:00,18-02-2026 00:00,42094.2,661898.44,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3353,USR1117,Car,Expired,11-03-2021 00:00,18-07-2025 00:00,24492.88,1353579.92,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3354,USR1118,Health,Cancelled,04-11-2015 00:00,08-05-2026 00:00,4932.83,1192628.97,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3355,USR1118,Car,Expired,01-08-2016 00:00,18-10-2024 00:00,26559.81,906997.19,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3357,USR1119,Pet,Expired,04-10-2017 00:00,09-02-2026 00:00,35280.27,1949997.41,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3360,USR1120,Life,Expired,20-09-2016 00:00,23-04-2027 00:00,18736.07,1229040.12,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3361,USR1120,Home,Active,13-08-2018 00:00,19-05-2026 00:00,45633.12,413000.69,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3362,USR1120,Health,Expired,23-01-2017 00:00,09-11-2025 00:00,14795.77,1709610.96,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3363,USR1121,Business,Cancelled,27-09-2022 00:00,09-12-2025 00:00,35694.73,1639195.26,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3364,USR1121,Business,Pending,08-03-2019 00:00,07-05-2027 00:00,8195.47,147985.64,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3366,USR1122,Home,Under Review,24-11-2022 00:00,17-08-2025 00:00,36391.92,1365496.17,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3367,USR1122,Car,Pending,06-01-2023 00:00,01-09-2026 00:00,7900.32,554678.33,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3369,USR1123,Life,Pending,24-03-2017 00:00,02-07-2025 00:00,10198.25,110931.53,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3370,USR1123,Health,Cancelled,22-12-2023 00:00,18-02-2025 00:00,48342.23,1499887.04,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3371,USR1123,Travel,Cancelled,19-09-2018 00:00,19-04-2026 00:00,22500.34,217806.05,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3372,USR1124,Travel,Pending,18-07-2020 00:00,31-08-2024 00:00,40424.26,273452.78,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3373,USR1124,Home,Pending,17-09-2021 00:00,08-08-2025 00:00,28975.61,1782015.14,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3374,USR1124,Travel,Cancelled,26-03-2023 00:00,10-10-2024 00:00,18242.78,1963412.17,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3375,USR1125,Home,Under Review,27-10-2018 00:00,12-12-2026 00:00,9740.23,336671.74,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3378,USR1126,Home,Active,23-04-2020 00:00,08-11-2024 00:00,12802.24,553782.23,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3379,USR1126,Health,Active,02-02-2019 00:00,10-03-2025 00:00,15221.8,1620763.19,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3381,USR1127,Life,Active,24-09-2016 00:00,12-07-2025 00:00,24933.3,1536577.45,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3384,USR1128,Travel,Cancelled,14-11-2018 00:00,26-08-2025 00:00,34327.53,181617.03,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3385,USR1128,Travel,Cancelled,14-09-2019 00:00,17-09-2026 00:00,27066.61,1128410.7,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3386,USR1128,Health,Expired,10-03-2021 00:00,28-10-2025 00:00,21584.43,1552080.68,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3387,USR1129,Pet,Under Review,12-06-2021 00:00,28-10-2026 00:00,17681.76,1596471.37,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3388,USR1129,Car,Expired,07-04-2017 00:00,24-10-2024 00:00,7627.08,548498.33,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3389,USR1129,Car,Cancelled,29-05-2023 00:00,16-07-2024 00:00,48030.25,207017.58,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3390,USR1130,Business,Pending,21-11-2021 00:00,12-06-2025 00:00,1892.63,1107737.63,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3391,USR1130,Car,Pending,30-07-2018 00:00,26-03-2026 00:00,5189.47,41816.25,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3392,USR1130,Car,Expired,26-03-2021 00:00,26-02-2026 00:00,33294.16,1354663.9,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3393,USR1131,Business,Under Review,01-02-2022 00:00,29-07-2024 00:00,25904.77,1418126.09,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3394,USR1131,Life,Expired,24-12-2016 00:00,15-07-2024 00:00,9807.13,493882.29,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3396,USR1132,Pet,Pending,14-05-2023 00:00,01-03-2025 00:00,22267.06,1423083.71,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3397,USR1132,Health,Cancelled,16-01-2021 00:00,30-10-2026 00:00,16854.41,844290.33,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3398,USR1132,Pet,Pending,28-03-2016 00:00,16-02-2025 00:00,41293.5,1161991.6,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3399,USR1133,Car,Expired,13-07-2018 00:00,29-08-2024 00:00,17315.87,1486632.86,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3402,USR1134,Home,Pending,02-11-2016 00:00,28-09-2025 00:00,19547.25,330516.81,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3405,USR1135,Health,Expired,10-03-2016 00:00,13-04-2027 00:00,27310.52,371133.61,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3408,USR1136,Health,Under Review,22-01-2023 00:00,14-03-2027 00:00,20219.24,992824.8,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3409,USR1136,Health,Active,17-07-2023 00:00,11-05-2027 00:00,5945.4,882013.72,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3411,USR1137,Pet,Expired,25-11-2020 00:00,15-08-2026 00:00,27585.61,1016015.16,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3412,USR1137,Travel,Pending,07-03-2017 00:00,25-12-2026 00:00,41130.78,293184.75,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3413,USR1137,Car,Under Review,23-06-2019 00:00,23-06-2024 00:00,26857.12,107514.4,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3414,USR1138,Car,Expired,19-08-2017 00:00,25-03-2025 00:00,31022.98,1066527.53,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3415,USR1138,Pet,Expired,13-01-2021 00:00,11-10-2025 00:00,3483.09,1899704.93,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3417,USR1139,Travel,Active,16-04-2016 00:00,30-03-2026 00:00,28540.99,1213299.53,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3418,USR1139,Home,Expired,02-08-2021 00:00,06-05-2026 00:00,37191.68,1097090.86,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3419,USR1139,Travel,Under Review,04-02-2018 00:00,31-03-2025 00:00,1585.83,148950.02,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3420,USR1140,Health,Active,06-04-2018 00:00,09-09-2024 00:00,40015.75,1466411.97,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3421,USR1140,Pet,Active,04-06-2022 00:00,13-11-2026 00:00,15869.09,205965.14,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3423,USR1141,Home,Under Review,19-01-2021 00:00,12-09-2025 00:00,35764.67,1163468.25,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3426,USR1142,Business,Active,04-05-2019 00:00,07-03-2026 00:00,10467.65,1702438.62,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3427,USR1142,Travel,Under Review,05-11-2015 00:00,16-11-2026 00:00,46687.92,212301.84,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3429,USR1143,Health,Cancelled,19-06-2022 00:00,30-04-2025 00:00,46709.45,303990.12,"## For Health Insurance
- **Coverage Limit:** ₹10,00,000
- **Hospital Network:** Network B
- **Cashless Available:** Yes
- **Waiting Period:** 2 months
- **Includes Maternity:** No
- **Critical Illness Cover:** Yes
- **Deductibles:** ₹10,000
"
POL3430,USR1143,Pet,Expired,26-03-2020 00:00,01-06-2025 00:00,25713.37,410418.97,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3432,USR1144,Car,Under Review,02-03-2016 00:00,23-01-2025 00:00,34343.32,480150.8,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3433,USR1144,Car,Cancelled,09-11-2017 00:00,27-10-2024 00:00,14863.68,19674.37,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3435,USR1145,Home,Pending,03-10-2015 00:00,12-01-2026 00:00,5530.37,478291.75,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3436,USR1145,Home,Cancelled,28-03-2017 00:00,03-02-2027 00:00,16009.86,373477.08,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3437,USR1145,Home,Under Review,16-02-2018 00:00,06-10-2026 00:00,15905.57,1231969.08,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3438,USR1146,Pet,Active,27-10-2022 00:00,03-12-2025 00:00,22527.65,1224171.03,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3441,USR1147,Home,Under Review,19-11-2016 00:00,17-12-2024 00:00,49114.94,1744798.9,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3444,USR1148,Pet,Under Review,25-09-2018 00:00,05-07-2025 00:00,15589.67,633330.9,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3445,USR1148,Pet,Pending,29-05-2020 00:00,02-03-2026 00:00,18879.69,451310.96,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3446,USR1148,Business,Under Review,10-03-2021 00:00,26-01-2026 00:00,8377.35,1100529.2,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3447,USR1149,Car,Pending,27-02-2021 00:00,03-04-2027 00:00,15102.53,1176948.32,"## For Car Insurance
- **Vehicle Type:** SUV
- **Vehicle Model:** Swift 456
- **Registration Number:** MH-12-AB-4567
- **Manufacture Year:** 2019
- **Insured Declared Value (IDV):** ₹7,00,000
- **Driver Age:** 34
- **Accident History:** 1 claim
- **Third Party Cover:** Yes
- **Add-ons:** Zero Depreciation, Engine Protect
"
POL3448,USR1149,Life,Pending,25-11-2016 00:00,04-08-2026 00:00,49592.36,1682643.88,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3449,USR1149,Business,Pending,01-04-2019 00:00,16-12-2025 00:00,13334.84,1128603.74,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3450,USR1150,Life,Pending,17-02-2016 00:00,22-05-2027 00:00,39927.55,281693.92,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3451,USR1150,Business,Cancelled,11-08-2022 00:00,21-02-2027 00:00,28530.02,1338869.26,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3453,USR1151,Home,Expired,21-07-2016 00:00,29-10-2026 00:00,49323.04,580003.92,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3454,USR1151,Business,Under Review,25-07-2019 00:00,26-02-2026 00:00,40126.9,42765.37,"## For Business Insurance
- **Business Type:** Retail
- **Annual Revenue:** 1M–10M
- **Employee Count:** 50
- **Property Cover:** Yes
- **Liability Cover:** Yes
- **Cyber Attack Cover:** No
"
POL3455,USR1151,Home,Active,17-10-2022 00:00,06-11-2024 00:00,44999.3,272854.46,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3456,USR1152,Home,Cancelled,07-09-2016 00:00,05-06-2026 00:00,32338.43,1065305.61,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3457,USR1152,Travel,Pending,04-02-2016 00:00,16-08-2025 00:00,4347.67,491619.71,"## For Travel Insurance
- **Travel Region:** International
- **Trip Duration:** 14 days
- **Coverage Type:** Individual
- **Baggage Loss Cover:** Yes
- **Flight Delay Cover:** Yes
- **Medical Emergency Cover:** Yes
"
POL3458,USR1152,Pet,Expired,07-01-2018 00:00,02-12-2026 00:00,17558.19,1773601.97,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3459,USR1153,Home,Under Review,13-02-2016 00:00,25-06-2024 00:00,29235.95,1832726.16,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
POL3460,USR1153,Life,Under Review,20-03-2016 00:00,15-09-2024 00:00,29627.35,353059.44,"## For Life Insurance
- **Policy Term (Years):** 20
- **Sum Assured:** ₹25,00,000
- **Payment Term:** Yearly
- **Nominee Name:** John Doe
- **Medical Exam Required:** Yes
- **Smoker Status:** Non-Smoker
"
POL3462,USR1154,Pet,Under Review,21-09-2018 00:00,19-10-2024 00:00,1349.22,1327536.29,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3463,USR1154,Pet,Cancelled,07-01-2022 00:00,20-12-2025 00:00,25698.64,1084471.03,"## For Pet Insurance
- **Pet Type:** Dog
- **Breed:** Golden Retriever
- **Pet Age:** 5 years
- **Vet Visits Covered:** Yes
- **Accident/Illness Cover:** Yes
- **Vaccination Coverage:** Yes
"
POL3465,USR1155,Home,Expired,05-01-2022 00:00,13-08-2025 00:00,17620.31,151466.8,"## For Home Insurance
- **Property Type:** Apartment
- **Property Value:** ₹50,00,000
- **Year Built:** 2015
- **Natural Disaster Cover:** Yes
- **Theft Cover:** Yes
- **Structure & Contents:** Combined
"
